game_id,home_team,home_score,away_team,away_score,winner
22200801,1610612743,128,1610612737,108,1610612743
22200802,1610612766,113,1610612753,119,1610612753
22200803,1610612754,103,1610612739,122,1610612739
22200804,1610612752,108,1610612755,97,1610612752
22200806,1610612750,128,1610612743,98,1610612750
22200807,1610612740,136,1610612758,104,1610612740
22200808,1610612765,99,1610612738,111,1610612738
22200810,1610612751,116,1610612746,124,1610612746
22200811,1610612741,128,1610612759,104,1610612741
22200812,1610612745,120,1610612758,140,1610612758
22200813,1610612762,111,1610612742,124,1610612742
22200814,1610612744,141,1610612760,114,1610612744
22200815,1610612757,108,1610612749,127,1610612749
22200816,1610612753,98,1610612752,102,1610612752
22200817,1610612751,112,1610612756,116,1610612756
22200818,1610612740,116,1610612737,107,1610612740
22200819,1610612763,104,1610612741,89,1610612763
22200820,1610612743,146,1610612750,112,1610612743
22200821,1610612747,130,1610612760,133,1610612760
22200822,1610612739,113,1610612765,85,1610612739
22200823,1610612764,118,1610612766,104,1610612764
22200824,1610612738,106,1610612755,99,1610612738
22200825,1610612748,116,1610612754,111,1610612748
22200826,1610612761,112,1610612759,98,1610612761
22200827,1610612745,128,1610612758,130,1610612758
22200828,1610612762,118,1610612750,143,1610612750
22200829,1610612746,104,1610612742,110,1610612742
22200830,1610612757,125,1610612744,122,1610612757
22200831,1610612753,115,1610612743,104,1610612753
22200832,1610612737,116,1610612756,107,1610612737
22200833,1610612751,116,1610612741,105,1610612751
22200834,1610612747,106,1610612749,115,1610612749
22200835,1610612765,138,1610612759,131,1610612765
22200836,1610612754,104,1610612756,117,1610612756
22200837,1610612755,119,1610612752,108,1610612755
22200838,1610612738,127,1610612766,116,1610612738
22200839,1610612761,116,1610612762,122,1610612762
22200840,1610612748,97,1610612745,95,1610612748
22200841,1610612763,128,1610612750,107,1610612763
22200842,1610612740,107,1610612739,118,1610612739
22200843,1610612757,129,1610612760,138,1610612760
22200844,1610612758,114,1610612742,122,1610612742
22200845,1610612746,106,1610612749,119,1610612749
22200848,1610612753,103,1610612748,107,1610612748
22200849,1610612764,127,1610612754,113,1610612764
22200850,1610612737,125,1610612759,106,1610612737
22200851,1610612752,126,1610612762,120,1610612752
22200853,1610612744,103,1610612747,109,1610612747
22200854,1610612758,133,1610612742,128,1610612758
22200855,1610612738,119,1610612763,109,1610612738
22200856,1610612761,119,1610612765,118,1610612761
22200857,1610612766,144,1610612737,138,1610612766
22200858,1610612739,117,1610612759,109,1610612739
22200859,1610612754,117,1610612762,123,1610612762
22200860,1610612755,123,1610612745,104,1610612755
22200861,1610612748,108,1610612743,112,1610612743
22200862,1610612752,124,1610612751,106,1610612752
22200863,1610612741,91,1610612753,100,1610612753
22200864,1610612760,100,1610612740,103,1610612740
22200865,1610612742,121,1610612750,124,1610612750
22200866,1610612744,135,1610612764,126,1610612744
22200867,1610612757,127,1610612747,115,1610612757
22200868,1610612761,123,1610612753,113,1610612761
22200869,1610612749,131,1610612738,125,1610612749
22200871,1610612746,134,1610612744,124,1610612746
22200872,1610612757,101,1610612764,126,1610612764
22200873,1610612766,120,1610612759,110,1610612766
22200874,1610612754,117,1610612741,113,1610612754
22200875,1610612755,118,1610612739,112,1610612755
22200876,1610612737,101,1610612752,122,1610612752
22200877,1610612738,127,1610612765,109,1610612738
22200878,1610612751,116,1610612748,105,1610612751
22200879,1610612763,117,1610612762,111,1610612763
22200880,1610612760,133,1610612745,96,1610612760
22200881,1610612743,118,1610612742,109,1610612743
22200882,1610612747,120,1610612740,102,1610612747
22200883,1610612741,100,1610612749,112,1610612749
22200884,1610612750,106,1610612764,114,1610612764
22200885,1610612756,107,1610612746,116,1610612746
22200886,1610612739,109,1610612743,115,1610612743
22200887,1610612754,138,1610612738,142,1610612738
22200889,1610612755,110,1610612763,105,1610612755
22200890,1610612761,115,1610612740,110,1610612761
22200891,1610612742,142,1610612759,116,1610612742
22200892,1610612762,120,1610612760,119,1610612762
22200893,1610612747,124,1610612744,111,1610612747
22200894,1610612758,133,1610612757,116,1610612758
22200895,1610612764,109,1610612752,115,1610612752
22200896,1610612737,136,1610612739,119,1610612737
22200897,1610612749,128,1610612748,99,1610612749
22200898,1610612750,113,1610612766,121,1610612766
22200899,1610612756,124,1610612760,115,1610612756
22200901,1610612744,116,1610612745,101,1610612744
22200902,1610612746,175,1610612758,176,1610612758
22200903,1610612765,91,1610612761,95,1610612761
22200904,1610612766,108,1610612748,103,1610612766
22200905,1610612753,108,1610612754,121,1610612754
22200906,1610612752,128,1610612740,106,1610612752
22200907,1610612763,112,1610612743,94,1610612763
22200908,1610612755,107,1610612738,110,1610612738
22200909,1610612762,118,1610612759,102,1610612762
22200910,1610612749,104,1610612756,101,1610612749
22200911,1610612737,129,1610612751,127,1610612737
22200912,1610612741,102,1610612764,82,1610612741
22200913,1610612742,108,1610612747,111,1610612747
22200915,1610612760,115,1610612758,124,1610612758
22200916,1610612744,109,1610612750,104,1610612744
22200917,1610612757,131,1610612745,114,1610612757
22200918,1610612743,134,1610612746,124,1610612743
22200920,1610612755,99,1610612748,101,1610612748
22200921,1610612752,109,1610612738,94,1610612752
22200923,1610612737,116,1610612764,119,1610612764
22200924,1610612751,104,1610612749,118,1610612749
22200925,1610612761,104,1610612741,98,1610612761
22200926,1610612745,112,1610612743,133,1610612743
22200927,1610612763,121,1610612747,109,1610612763
22200928,1610612760,117,1610612758,123,1610612758
22200929,1610612742,122,1610612754,124,1610612754
22200930,1610612762,94,1610612759,102,1610612759
22200931,1610612744,123,1610612757,105,1610612744
22200932,1610612746,101,1610612750,108,1610612750
22200933,1610612766,91,1610612756,105,1610612756
22200934,1610612765,115,1610612741,117,1610612741
22200935,1610612738,117,1610612739,113,1610612738
22200936,1610612748,96,1610612755,119,1610612755
22200937,1610612752,142,1610612751,118,1610612752
22200940,1610612760,117,1610612747,123,1610612747
22200941,1610612757,110,1610612740,121,1610612740
22200942,1610612764,119,1610612761,108,1610612764
22200943,1610612742,133,1610612755,126,1610612742
22200944,1610612759,110,1610612754,99,1610612759
22200945,1610612744,115,1610612746,91,1610612744
22200946,1610612766,106,1610612753,117,1610612753
22200947,1610612737,129,1610612757,111,1610612737
22200948,1610612738,105,1610612751,115,1610612751
22200949,1610612748,120,1610612752,122,1610612752
22200950,1610612741,104,1610612756,125,1610612756
22200951,1610612760,130,1610612762,103,1610612760
22200952,1610612743,113,1610612763,97,1610612743
22200953,1610612744,108,1610612740,99,1610612744
22200954,1610612758,128,1610612746,127,1610612758
22200955,1610612747,102,1610612750,110,1610612750
22200956,1610612761,109,1610612761,116,1610612761
22200957,1610612739,114,1610612765,90,1610612739
22200959,1610612759,110,1610612745,122,1610612745
22200960,1610612749,130,1610612755,133,1610612755
22200961,1610612758,134,1610612750,138,1610612750
22200962,1610612742,126,1610612756,130,1610612756
22200963,1610612741,122,1610612754,125,1610612754
22200964,1610612747,113,1610612744,105,1610612747
22200965,1610612751,102,1610612766,86,1610612751
22200966,1610612753,119,1610612757,122,1610612757
22200967,1610612745,142,1610612759,110,1610612745
22200970,1610612746,135,1610612763,129,1610612746
22200971,1610612739,118,1610612738,114,1610612739
22200972,1610612754,143,1610612755,147,1610612755
22200973,1610612764,111,1610612749,117,1610612749
22200974,1610612748,130,1610612737,128,1610612748
22200975,1610612743,118,1610612761,113,1610612743
22200976,1610612758,123,1610612740,108,1610612758
22200977,1610612765,104,1610612757,110,1610612757
22200978,1610612753,123,1610612749,134,1610612749
22200979,1610612752,105,1610612766,112,1610612766
22200980,1610612750,94,1610612755,117,1610612755
22200981,1610612745,96,1610612751,118,1610612751
22200982,1610612760,137,1610612744,128,1610612760
22200983,1610612742,120,1610612762,116,1610612742
22200984,1610612747,112,1610612763,103,1610612747
22200985,1610612764,120,1610612737,122,1610612737
22200986,1610612738,115,1610612757,93,1610612738
22200988,1610612740,113,1610612742,106,1610612740
22200989,1610612743,96,1610612741,117,1610612741
22200990,1610612756,132,1610612760,101,1610612756
22200991,1610612746,108,1610612761,100,1610612746
22200992,1610612765,103,1610612766,113,1610612766
22200993,1610612754,134,1610612745,125,1610612754
22200994,1610612753,124,1610612762,131,1610612762
22200995,1610612749,118,1610612751,113,1610612749
22200996,1610612763,131,1610612744,110,1610612763
22200997,1610612758,122,1610612752,117,1610612758
22200998,1610612755,120,1610612757,119,1610612755
22200999,1610612764,107,1610612737,114,1610612737
22201000,1610612748,119,1610612739,115,1610612748
22201001,1610612750,123,1610612751,124,1610612751
22201002,1610612759,128,1610612743,120,1610612759
22201003,1610612747,122,1610612761,112,1610612747
22201004,1610612746,106,1610612752,95,1610612746
22201005,1610612766,111,1610612762,119,1610612762
22201006,1610612765,115,1610612754,121,1610612754
22201008,1610612737,125,1610612738,134,1610612738
22201009,1610612745,111,1610612741,119,1610612741
22201010,1610612763,112,1610612742,108,1610612763
22201011,1610612740,96,1610612760,110,1610612760
22201012,1610612744,125,1610612749,116,1610612744
22201013,1610612756,119,1610612758,128,1610612758
22201014,1610612743,120,1610612751,122,1610612751
22201015,1610612766,108,1610612739,114,1610612739
22201017,1610612740,127,1610612757,110,1610612740
22201018,1610612759,90,1610612760,102,1610612760
22201019,1610612747,108,1610612752,112,1610612752
22201020,1610612765,117,1610612754,97,1610612765
22201021,1610612737,115,1610612750,136,1610612750
22201022,1610612748,119,1610612762,115,1610612748
22201023,1610612742,88,1610612763,104,1610612763
22201026,1610612758,124,1610612749,133,1610612749
22201027,1610612766,104,1610612739,120,1610612739
22201028,1610612764,117,1610612765,97,1610612764
22201029,1610612761,125,1610612743,110,1610612761
22201030,1610612740,108,1610612747,123,1610612747
22201031,1610612760,121,1610612751,107,1610612760
22201032,1610612759,132,1610612753,114,1610612759
22201033,1610612756,104,1610612749,116,1610612749
22201034,1610612757,107,1610612752,123,1610612752
22201036,1610612748,138,1610612763,119,1610612748
22201037,1610612741,114,1610612758,117,1610612758
22201038,1610612745,114,1610612747,110,1610612745
22201039,1610612750,102,1610612738,104,1610612738
22201040,1610612759,128,1610612742,137,1610612742
22201041,1610612746,134,1610612744,126,1610612746
22201042,1610612765,100,1610612743,119,1610612743
22201043,1610612751,96,1610612758,101,1610612758
22201044,1610612761,128,1610612760,111,1610612761
22201045,1610612749,123,1610612754,139,1610612754
22201046,1610612756,116,1610612753,113,1610612756
22201047,1610612766,82,1610612755,121,1610612755
22201049,1610612739,117,1610612764,94,1610612739
22201051,1610612745,114,1610612740,112,1610612745
22201052,1610612759,120,1610612763,126,1610612763
22201053,1610612757,112,1610612738,126,1610612738
22201054,1610612747,110,1610612742,111,1610612742
22201055,1610612752,116,1610612743,110,1610612752
22201056,1610612746,108,1610612753,113,1610612753
22201057,1610612754,121,1610612755,141,1610612755
22201059,1610612764,118,1610612758,132,1610612758
22201060,1610612741,113,1610612748,99,1610612741
22201062,1610612762,118,1610612738,117,1610612762
22201063,1610612751,102,1610612743,108,1610612743
22201064,1610612760,124,1610612756,120,1610612760
22201065,1610612759,126,1610612737,118,1610612759
22201066,1610612765,100,1610612748,112,1610612748
22201067,1610612745,107,1610612740,117,1610612740
22201068,1610612749,118,1610612761,111,1610612749
22201069,1610612757,102,1610612746,117,1610612746
22201070,1610612747,111,1610612753,105,1610612747
22201071,1610612766,115,1610612754,109,1610612766
22201072,1610612755,105,1610612741,109,1610612741
22201073,1610612752,134,1610612750,140,1610612750
22201074,1610612745,108,1610612744,121,1610612744
22201075,1610612763,112,1610612742,108,1610612763
22201076,1610612762,128,1610612758,120,1610612762
22201077,1610612753,122,1610612764,112,1610612753
22201078,1610612737,129,1610612765,107,1610612737
22201079,1610612751,109,1610612739,115,1610612739
22201080,1610612740,119,1610612759,84,1610612740
22201081,1610612758,109,1610612738,132,1610612738
22201082,1610612746,100,1610612760,101,1610612760
22201083,1610612764,104,1610612743,118,1610612743
22201084,1610612748,127,1610612752,120,1610612748
22201086,1610612742,125,1610612744,127,1610612744
22201087,1610612741,91,1610612755,116,1610612755
22201088,1610612763,130,1610612745,125,1610612763
22201089,1610612749,130,1610612759,94,1610612749
22201090,1610612750,125,1610612737,124,1610612750
22201091,1610612762,115,1610612757,127,1610612757
22201092,1610612747,122,1610612756,111,1610612747
22201093,1610612753,111,1610612752,106,1610612753
22201094,1610612751,114,1610612739,116,1610612739
22201095,1610612740,115,1610612766,96,1610612740
22201096,1610612746,127,1610612760,105,1610612746
22201097,1610612738,120,1610612754,95,1610612738
22201100,1610612763,151,1610612745,114,1610612763
22201101,1610612742,109,1610612766,117,1610612766
22201102,1610612762,116,1610612749,144,1610612749
22201103,1610612744,120,1610612755,112,1610612744
22201106,1610612747,116,1610612760,111,1610612747
22201108,1610612748,100,1610612751,129,1610612751
22201109,1610612743,129,1610612749,106,1610612743
22201110,1610612756,125,1610612755,105,1610612756
22201111,1610612758,121,1610612762,113,1610612758
22201112,1610612746,110,1610612740,131,1610612740
22201113,1610612766,110,1610612742,104,1610612766
22201114,1610612747,108,1610612741,118,1610612741
22201115,1610612737,119,1610612763,123,1610612763
22201116,1610612738,137,1610612759,93,1610612738
22201117,1610612739,108,1610612745,91,1610612739
22201118,1610612753,119,1610612751,106,1610612753
22201119,1610612761,114,1610612764,104,1610612761
22201120,1610612757,112,1610612760,118,1610612760
22201121,1610612744,96,1610612750,99,1610612750
22201122,1610612765,117,1610612749,126,1610612749
22201123,1610612754,104,1610612742,127,1610612742
22201125,1610612762,103,1610612756,117,1610612756
22201126,1610612743,116,1610612755,111,1610612743
22201127,1610612757,90,1610612740,124,1610612740
22201128,1610612758,115,1610612750,119,1610612750
22201129,1610612746,124,1610612741,112,1610612746
22201130,1610612764,130,1610612738,111,1610612764
22201131,1610612737,120,1610612739,118,1610612737
22201132,1610612761,106,1610612748,92,1610612761
22201133,1610612763,113,1610612753,108,1610612763
22201134,1610612760,134,1610612766,137,1610612766
22201135,1610612744,120,1610612740,109,1610612744
22201136,1610612754,136,1610612749,149,1610612749
22201139,1610612755,116,1610612742,108,1610612755
22201140,1610612741,110,1610612747,121,1610612747
22201142,1610612760,107,1610612765,106,1610612760
22201143,1610612759,117,1610612762,128,1610612762
22201144,1610612756,107,1610612750,100,1610612756
22201145,1610612757,80,1610612758,120,1610612758
22201146,1610612749,99,1610612738,140,1610612738
22201147,1610612743,88,1610612740,107,1610612740
22201148,1610612766,91,1610612741,121,1610612741
22201150,1610612755,117,1610612761,110,1610612755
22201151,1610612764,109,1610612753,116,1610612753
22201152,1610612738,122,1610612762,114,1610612738
22201153,1610612751,124,1610612737,107,1610612751
22201154,1610612739,116,1610612752,130,1610612752
22201155,1610612745,121,1610612765,115,1610612745
22201156,1610612763,108,1610612746,94,1610612763
22201157,1610612750,111,1610612747,123,1610612747
22201158,1610612744,130,1610612759,115,1610612744
22201159,1610612757,114,1610612758,138,1610612758
22201160,1610612756,100,1610612743,93,1610612756
22201161,1610612748,129,1610612742,122,1610612748
22201162,1610612740,122,1610612746,114,1610612740
22201163,1610612766,108,1610612761,128,1610612761
22201164,1610612751,111,1610612762,110,1610612751
22201165,1610612741,128,1610612763,107,1610612741
22201166,1610612750,105,1610612757,107,1610612757
22201167,1610612737,132,1610612742,130,1610612737
22201169,1610612753,128,1610612765,102,1610612753
22201170,1610612758,134,1610612759,142,1610612759
22201171,1610612745,109,1610612747,134,1610612747
22201172,1610612760,118,1610612756,128,1610612756
22201173,1610612739,115,1610612754,105,1610612739
22201174,1610612749,117,1610612755,104,1610612749
22201175,1610612743,112,1610612744,110,1610612743
22201176,1610612766,100,1610612761,120,1610612761
22201177,1610612765,105,1610612748,118,1610612748
22201178,1610612753,113,1610612739,117,1610612739
22201179,1610612764,128,1610612749,140,1610612749
22201180,1610612751,102,1610612750,107,1610612750
22201181,1610612755,103,1610612738,101,1610612755
22201182,1610612741,105,1610612737,123,1610612737
22201183,1610612745,124,1610612743,103,1610612745
22201184,1610612763,119,1610612757,109,1610612763
22201185,1610612740,103,1610612758,121,1610612758
22201186,1610612762,133,1610612747,135,1610612747
22201187,1610612744,136,1610612760,125,1610612744
22201188,1610612756,115,1610612759,94,1610612756
22201189,1610612765,108,1610612751,123,1610612751
22201190,1610612754,129,1610612752,138,1610612752
22201191,1610612737,134,1610612764,116,1610612737
22201192,1610612738,97,1610612761,93,1610612738
22201193,1610612749,105,1610612741,92,1610612749
22201194,1610612740,138,1610612763,131,1610612740
22201195,1610612742,123,1610612758,119,1610612742
22201196,1610612746,125,1610612747,118,1610612746
22201197,1610612753,94,1610612739,118,1610612739
22201198,1610612755,101,1610612748,129,1610612748
22201199,1610612759,129,1610612757,127,1610612759
22201200,1610612762,98,1610612760,114,1610612760
22201201,1610612756,119,1610612743,115,1610612756
22201202,1610612766,109,1610612745,112,1610612745
22201203,1610612754,115,1610612765,122,1610612765
22201204,1610612764,114,1610612748,108,1610612764
22201205,1610612737,131,1610612755,136,1610612755
22201206,1610612738,121,1610612761,102,1610612738
22201207,1610612751,101,1610612753,84,1610612751
22201208,1610612749,114,1610612763,137,1610612763
22201209,1610612740,113,1610612752,105,1610612740
22201210,1610612742,112,1610612741,115,1610612741
22201211,1610612758,97,1610612744,119,1610612744
22201212,1610612747,121,1610612756,107,1610612747
22201213,1610612743,118,1610612762,114,1610612743
22201215,1610612746,136,1610612757,125,1610612746
22201216,1610612738,120,1610612737,114,1610612738
22201219,1610612748,123,1610612753,110,1610612748
22201220,1610612752,136,1610612754,141,1610612754
22201221,1610612761,121,1610612749,105,1610612761
22201222,1610612764,109,1610612745,114,1610612745
22201223,1610612741,103,1610612765,81,1610612741
22201224,1610612742,117,1610612759,138,1610612759
22201226,1610612760,115,1610612763,100,1610612760
22201227,1610612743,109,1610612758,95,1610612743
22201228,1610612747,128,1610612762,117,1610612747
22201229,1610612756,114,1610612746,119,1610612746
22201230,1610612757,101,1610612744,157,1610612744
